"","gameId","blueWins","blueFirstBlood","blueKills","blueDeaths","blueAssists","blueDragons","blueHeralds","blueTowersDestroyed","blueTotalGold","blueAvgLevel","redAssists","redDragons","redHeralds","redTowersDestroyed","redTotalGold","redAvgLevel"
"288",4475734964,"1","1",10,5,14,"1","1",0,18009,7.2,5,"0","0",0,15098,6.8
"289",4482233269,"0","0",1,4,2,"0","1",0,14526,6.8,4,"1","0",0,15771,7
"290",4511770317,"0","0",8,6,8,"1","0",0,16627,6.8,6,"0","1",0,16461,7
"291",4524067975,"0","0",1,6,1,"0","0",0,13075,6.4,5,"0","0",1,19384,7.2
"292",4474977192,"0","0",5,11,4,"0","0",0,16105,6.8,5,"1","0",0,18152,7.6
"293",4467242137,"0","1",3,4,6,"0","0",0,14782,6.8,4,"1","0",0,16246,7
"294",4521516098,"1","1",5,3,4,"1","1",0,15889,7,4,"0","0",0,15015,7.2
"295",4475861894,"0","1",2,5,3,"1","0",0,15158,6.8,9,"0","0",0,15785,6.8
"296",4473365528,"0","0",3,3,4,"0","0",0,15073,6.8,3,"0","0",0,15407,6.8
"297",4520554639,"0","1",7,8,5,"1","0",0,17125,7.2,13,"0","0",0,16676,7
"298",4519562141,"0","0",6,9,6,"0","0",0,16377,6.6,14,"0","0",0,17157,6.6
"299",4477654399,"0","0",4,6,4,"0","1",0,15888,7.4,7,"0","0",0,16093,7
"300",4524744736,"0","0",2,3,3,"0","0",0,14414,6.8,3,"0","0",0,16145,7
"301",4437489184,"0","0",10,9,9,"1","0",0,18329,7,11,"0","0",0,17382,7.2
"302",4516668528,"0","1",6,7,10,"0","0",0,16245,6.8,5,"1","0",0,16958,6.8
"303",4519159286,"1","1",3,4,2,"1","0",0,16120,6.8,3,"0","0",0,14949,7.2
"304",4519850833,"0","1",5,7,8,"0","0",0,15548,6.4,9,"1","0",0,16007,6.8
"305",4517486439,"1","1",8,2,12,"0","0",0,17432,7.2,4,"1","0",0,14759,6.6
"306",4524983213,"1","1",9,7,10,"1","0",0,16922,6.8,3,"0","0",0,17173,7.2
"307",4518971056,"0","1",5,2,5,"0","0",0,16142,7.2,2,"1","1",0,15608,6.8
"308",4519735486,"0","0",2,8,2,"1","0",0,14630,6.6,7,"0","0",0,18635,7.4
"309",4474578405,"1","1",2,4,1,"1","1",0,15131,7,5,"0","0",0,15449,6.8
"310",4495526731,"0","1",8,5,7,"0","1",0,17697,7.2,5,"1","0",0,15015,6.6
"311",4523588445,"0","1",4,3,5,"1","0",0,16116,7,2,"0","0",0,14024,6.4
"312",4496025643,"1","0",10,7,9,"0","0",0,18485,7.4,6,"0","0",0,16185,7.2
"313",4449279281,"1","1",6,3,4,"1","0",0,16980,7,5,"0","0",0,14338,6.6
"314",4524290588,"1","1",5,4,6,"0","0",0,17066,6.8,2,"1","0",0,14233,7
"315",4481379221,"0","1",8,8,9,"0","0",0,17202,6.6,9,"1","0",0,17538,7
"316",4497057886,"0","0",1,8,2,"1","0",0,14702,6.6,7,"0","0",1,19838,7.6
"317",4457248839,"1","0",13,7,11,"0","0",0,18692,7.4,11,"0","0",0,16820,6.6
"318",4462529490,"0","0",11,13,13,"1","0",0,18549,6.8,17,"0","1",1,19597,6.8
"319",4511728953,"1","0",4,5,3,"1","0",0,15859,7.2,10,"0","0",0,15947,7.2
"320",4455484063,"1","0",4,9,5,"0","0",0,16044,7,6,"0","0",0,17471,7.2
"321",4492027887,"1","0",8,11,6,"0","1",0,15941,6.8,15,"0","0",0,18381,6.8
"322",4500738441,"0","1",5,9,4,"0","0",0,15675,6.6,12,"1","0",0,17289,7.2
"323",4472130589,"1","0",4,7,2,"1","0",0,15682,6.8,6,"0","0",0,16757,6.8
"324",4509440283,"1","1",7,8,7,"1","1",0,15843,6.8,15,"0","0",0,17642,6.8
"325",4522207567,"1","1",12,3,11,"1","0",0,18248,7.4,3,"0","0",0,14952,6.4
"326",4492532758,"1","0",4,7,3,"0","0",0,15333,7,5,"1","0",0,17275,6.8
"327",4521901284,"1","1",8,4,10,"1","0",0,17496,7.2,3,"0","0",0,15483,7
"328",4524952365,"1","1",12,8,15,"1","1",0,19809,7,11,"0","0",0,16235,6.8
"329",4506175906,"1","1",13,3,9,"1","0",0,19329,7,5,"0","1",0,13329,6
"330",4462044332,"0","0",5,9,2,"0","0",1,15600,6.2,9,"0","1",1,18728,6.8
"331",4490186049,"1","0",4,4,1,"1","1",0,16292,7.2,2,"0","0",0,15063,7
"332",4484406104,"0","1",5,10,6,"0","1",0,17677,7,9,"1","0",0,16392,6.6
"333",4525016329,"0","0",5,10,6,"0","0",0,15141,6.8,8,"1","0",0,18415,7.2
"334",4500061522,"0","0",5,8,1,"0","0",0,14897,7,9,"1","0",0,16667,6.8
"335",4519405060,"1","1",8,3,14,"1","0",0,17520,7,4,"0","0",0,15628,6.8
"336",4489107680,"0","1",8,7,9,"0","0",0,17164,7,7,"0","0",0,16639,6.8
"337",4524853879,"0","1",5,6,8,"1","0",0,15999,6.6,8,"0","0",0,16414,7
"338",4519652445,"1","0",2,6,1,"0","0",0,14542,6.8,4,"1","0",0,16293,7
"339",4479492497,"1","1",14,6,10,"0","1",1,20225,6.6,6,"1","0",0,15772,6.6
"340",4477014254,"0","1",11,6,10,"1","0",0,18203,7,2,"0","0",0,16810,6.8
"341",4474899637,"1","0",6,5,4,"1","1",0,16787,7.2,10,"0","0",0,16253,7.2
"342",4448166002,"0","1",2,11,2,"0","0",0,14959,6.8,18,"1","0",0,18260,7.4
"343",4518035441,"1","0",4,7,4,"1","1",0,15132,6.8,7,"0","0",0,17154,7.2
"344",4524924561,"0","0",3,6,4,"0","0",0,16354,7,7,"1","0",0,16178,6.8
"345",4519402514,"0","0",2,5,2,"0","1",0,14652,6.8,3,"1","0",0,15110,6.8
"346",4439902649,"0","1",4,2,7,"0","0",0,15331,6.8,1,"1","0",0,14655,7.2
"347",4471437748,"1","0",6,4,5,"1","0",0,17002,7.2,0,"0","1",0,14466,6.4
"348",4452202569,"1","0",7,11,10,"0","0",0,16308,6.8,9,"0","1",0,18059,7.4
"349",4519983082,"1","0",7,10,9,"0","0",0,16282,6.8,10,"1","1",0,17798,6.8
"350",4514792667,"0","1",3,7,3,"0","0",0,14110,6.4,3,"0","0",0,16676,6.8
"351",4524404606,"0","1",4,8,5,"0","0",0,15426,7,4,"1","0",0,17449,7.4
"352",4517159658,"0","0",5,6,4,"0","1",0,15983,6.8,8,"0","0",0,16259,6.8
"353",4490111763,"1","1",7,4,5,"1","1",0,16801,7.2,3,"0","0",0,15227,6.8
"354",4511615760,"1","0",6,3,10,"0","0",0,17141,7.2,1,"1","0",0,14763,6.8
"355",4460035354,"0","1",4,9,4,"0","0",0,15122,7,10,"1","1",0,18345,7.4
"356",4524340253,"0","0",5,5,7,"0","0",0,16878,7,8,"1","0",0,16070,7
"357",4494288234,"1","1",8,2,8,"0","0",0,18274,7,6,"0","0",0,14471,6.4
"358",4503193235,"0","0",2,8,3,"0","0",0,14176,6.8,7,"1","0",0,17536,7.2
"359",4487544482,"1","0",6,2,9,"0","0",0,17549,7.2,1,"0","1",0,15152,6.8
"360",4522841712,"0","1",5,8,7,"0","0",0,16049,6.6,9,"0","0",0,16932,7
"361",4492447049,"0","1",1,4,1,"0","0",0,14017,6.4,5,"1","1",0,16655,6.8
"362",4515497599,"1","1",14,3,16,"0","0",0,20139,7.8,5,"0","0",0,15104,6.6
"363",4515307399,"0","1",5,8,5,"0","0",0,16659,7,7,"1","1",0,17662,7
"364",4520027205,"0","1",5,8,4,"0","0",0,15975,6.8,10,"1","0",0,17938,7.2
"365",4525124678,"0","0",6,7,7,"0","0",0,16728,7.2,8,"1","0",0,17799,7.4
"366",4506399392,"1","1",6,5,9,"0","0",0,16693,7,7,"0","0",0,15796,7
"367",4520037654,"1","1",5,2,4,"1","1",0,15925,6.8,2,"0","0",0,13979,6.8
"368",4513253618,"0","0",8,8,5,"0","1",0,16763,6.8,6,"1","0",0,16982,7.2
"369",4523092782,"1","1",6,4,7,"0","0",0,16852,6.8,7,"0","0",0,15264,6.8
"370",4510100587,"0","0",2,6,3,"0","0",0,14950,7,6,"1","0",0,16839,7
"371",4522265559,"1","0",2,4,2,"1","0",0,14863,6.8,4,"0","0",0,15583,6.8
"372",4502459201,"0","1",3,12,2,"0","0",0,15853,7,8,"1","1",0,18241,7.6
"373",4449297701,"0","0",3,13,1,"0","0",0,13428,6,10,"1","0",0,19096,7
"374",4524992548,"1","0",7,8,8,"1","0",0,17570,7,11,"0","0",0,17043,6.8
"375",4524182340,"1","1",6,4,3,"0","1",0,16561,7,4,"1","0",0,15065,7
"376",4522266897,"0","0",8,14,4,"0","0",0,15070,6.4,12,"1","1",0,19315,7
"377",4468741090,"0","1",10,5,17,"1","0",0,19190,7.2,8,"0","1",0,15804,6.4
"378",4519229802,"0","0",3,8,1,"0","0",0,14269,6.6,10,"1","0",0,17414,7.2
"379",4464483348,"0","0",1,5,0,"1","0",0,14916,6.8,8,"0","0",0,16241,6.8
"380",4501451685,"1","0",5,8,7,"1","1",0,16256,7,9,"0","0",0,17879,7
"381",4523922035,"1","0",3,3,3,"1","0",0,15231,7,0,"0","0",0,14155,6.8
"382",4481186047,"1","0",7,10,9,"1","0",0,16070,6.6,6,"0","0",0,17226,6.6
"383",4486987445,"0","0",3,3,2,"0","1",0,15416,6.8,5,"0","0",0,14966,6.8
"384",4509259241,"1","1",7,5,4,"0","1",2,19036,7,4,"0","0",0,14673,5.8
"385",4513456428,"1","1",11,6,13,"1","0",0,18214,7.2,6,"0","0",0,15952,6.6
"386",4507030336,"0","1",6,9,7,"0","0",0,17430,6.8,9,"0","0",0,17797,7.2
"387",4520529866,"1","0",6,3,7,"0","0",0,16590,7.2,2,"1","0",0,15376,6.8
"388",4525050175,"1","1",4,1,6,"1","0",0,15508,6.8,0,"0","0",0,13780,6.8
"389",4519754998,"1","1",6,5,4,"0","0",0,16789,7,5,"1","0",0,15830,7
"390",4439457123,"1","1",5,5,6,"0","1",0,16298,7,5,"1","0",0,15374,6.8
"391",4524643428,"1","1",12,2,13,"1","0",0,19320,7.4,2,"0","0",0,14776,6.8
"392",4521007618,"0","0",4,11,4,"1","1",0,14926,6.6,12,"0","0",1,19773,7.4
"393",4508648866,"1","1",9,3,17,"1","0",0,17496,7.4,2,"0","1",0,15647,6.8
"394",4481875944,"1","0",7,11,7,"0","0",0,15177,6.4,9,"0","0",0,19068,7.2
"395",4481977173,"0","1",6,9,8,"0","0",0,17025,7,9,"1","0",0,18339,7.4
"396",4524221277,"1","1",9,5,14,"0","0",0,18203,7.2,5,"0","0",0,15485,6.8
"397",4491767708,"0","0",3,8,3,"0","0",0,15160,7,12,"1","1",0,17334,7.2
"398",4513381950,"1","1",4,1,2,"1","0",0,15304,7,1,"0","0",0,14211,6.8
"399",4520706889,"1","0",11,10,8,"0","0",0,17503,6.8,13,"0","0",0,17718,7
"400",4510979839,"1","1",7,6,10,"0","1",0,16468,6.4,6,"1","0",0,15833,6.8
"401",4497747862,"1","0",10,10,10,"0","0",0,19035,7.2,10,"0","1",1,18915,6.6
"402",4499933829,"1","0",10,9,11,"1","0",0,18413,7.2,12,"0","0",0,18219,6.8
"403",4444218395,"1","1",9,2,21,"1","0",0,18470,7.2,1,"0","0",0,14889,6.8
"404",4524806566,"0","0",6,13,9,"0","0",0,16291,6.6,12,"0","0",0,19913,7
"405",4462632051,"1","1",6,6,9,"1","0",0,16301,6.8,11,"0","1",0,16604,6.8
"406",4522260081,"0","0",9,8,7,"1","0",0,17183,7,10,"0","0",0,18478,7
"407",4455390955,"0","0",1,5,1,"0","0",0,13361,6.8,4,"1","1",0,16367,7
"408",4517939505,"1","1",2,1,4,"0","1",0,14807,6.8,1,"1","0",0,13717,6.6
"409",4524528416,"1","0",4,3,1,"1","0",0,15195,7,2,"0","0",0,14871,6.4
"410",4525067296,"1","1",3,7,2,"0","0",0,14788,6.6,6,"1","0",0,16813,7.2
"411",4454069388,"0","1",7,8,8,"0","0",0,16604,6.6,11,"1","0",0,17020,7
"412",4503433498,"0","1",4,4,2,"0","1",0,15661,7.2,5,"1","0",0,15599,6.8
"413",4510734919,"0","1",5,7,3,"0","0",0,16259,6.6,12,"1","0",0,16326,7.2
"414",4464447310,"1","0",11,4,13,"1","0",0,19716,7.2,4,"0","0",0,14553,6.4
"415",4429977573,"1","1",11,5,18,"1","0",0,18612,7.2,6,"0","0",0,15884,7
"416",4522461341,"0","0",3,9,1,"1","0",0,14711,6.8,7,"0","0",0,18270,7.2
"417",4517741452,"1","1",6,4,7,"1","1",0,16886,6.8,5,"0","0",0,16702,7
"418",4500724758,"0","1",4,7,4,"1","0",0,14980,6.4,6,"0","0",0,17020,7
"419",4494319705,"1","1",6,1,9,"1","0",0,16544,6.8,3,"0","0",0,14393,6.6
"420",4444096628,"0","0",10,12,9,"0","0",0,16174,6.6,8,"0","0",0,18626,7
"421",4521510642,"1","1",7,4,7,"1","1",0,18047,7.2,3,"0","0",0,14792,6.8
"422",4412240530,"1","1",9,3,6,"0","0",0,17484,7.4,2,"1","0",0,16356,7.4
"423",4420941972,"1","1",6,5,7,"0","1",1,17826,7.4,3,"0","0",0,15917,7
"424",4514097912,"1","0",10,6,9,"0","0",0,18673,6.8,8,"0","0",0,15276,6.6
"425",4491135325,"0","0",8,12,11,"0","0",0,17540,7,22,"1","0",0,21103,7.2
"426",4488824515,"0","1",7,9,4,"1","0",0,16808,6.8,13,"0","0",0,17169,6.4
"427",4515453856,"1","0",4,3,3,"0","1",0,15227,7,4,"0","0",0,15740,7
"428",4420829528,"1","0",11,4,12,"0","0",0,19392,7.2,6,"0","0",0,14520,6.2
"429",4503381304,"0","0",6,7,5,"0","1",0,17194,7.2,7,"0","0",0,16209,6.4
"430",4515654011,"1","1",4,8,3,"1","0",0,15672,7.2,9,"0","1",0,17271,7.4
"431",4492894390,"1","0",11,4,15,"1","0",0,18565,7.4,5,"0","0",0,16846,7
"432",4472568378,"0","0",1,6,0,"0","0",0,13921,6.6,5,"0","1",0,16562,7
"433",4471422338,"0","1",3,9,2,"0","0",0,14521,6.6,11,"1","1",0,17367,7.2
"434",4525151632,"0","0",3,10,1,"0","0",0,15049,6.6,12,"1","0",0,18940,7.4
"435",4519414547,"1","0",13,4,11,"1","0",0,20127,7,5,"0","0",0,13925,6
"436",4440874432,"1","0",3,2,5,"0","0",0,17194,7.2,3,"0","0",0,14864,6.8
"437",4471153063,"0","1",9,7,8,"0","0",0,19122,7.2,10,"0","0",0,16033,6.8
"438",4522449120,"1","0",7,6,7,"0","0",0,16359,7,7,"0","0",0,15819,6.6
"439",4501354453,"1","1",5,4,5,"0","1",0,17027,6.8,4,"1","0",0,16519,7.4
"440",4465050280,"0","1",10,7,10,"1","0",0,17665,7.4,4,"0","0",0,17040,7.2
"441",4509589971,"1","1",8,5,7,"1","0",0,17209,7.2,3,"0","0",0,14728,6.8
"442",4505606908,"1","1",10,5,9,"1","0",0,19187,7.2,5,"0","0",0,16391,6.6
"443",4517684494,"1","0",9,4,7,"1","0",0,17482,7.2,4,"0","0",0,15393,6.8
"444",4516180818,"1","1",5,6,6,"1","0",0,16035,6.8,8,"0","0",0,16643,6.8
"445",4524074861,"0","1",7,9,6,"0","0",0,16070,6.6,11,"0","0",0,17993,7
"446",4524837884,"0","0",5,5,5,"0","0",0,15617,7,5,"1","0",0,16568,7.2
"447",4467397510,"1","1",6,4,8,"1","0",0,16130,6.8,6,"0","0",0,14702,6.6
"448",4498316560,"0","1",8,5,9,"1","0",0,17172,7,5,"0","1",0,16041,6.8
"449",4494819577,"0","0",4,7,4,"0","1",0,15475,6.6,15,"0","0",0,17447,6.8
"450",4454214561,"0","1",7,9,6,"0","0",0,16248,7,12,"1","0",0,18490,7.2
"451",4508718134,"1","1",6,3,10,"1","0",0,16745,6.6,3,"0","1",0,14458,7
"452",4518971206,"0","0",7,4,8,"0","0",0,16472,7.2,4,"0","1",0,15105,6.6
"453",4519649032,"1","1",8,4,8,"1","1",0,18133,7.4,4,"0","0",0,15553,6.8
"454",4487076086,"0","0",11,7,20,"1","0",0,17068,6.2,8,"0","0",0,16282,6.6
"455",4520419730,"1","1",5,6,5,"1","1",0,16635,7.4,10,"0","0",0,16483,7.4
"456",4510885108,"1","1",8,4,9,"0","0",0,17950,7.4,3,"1","0",0,15148,7
"457",4500739258,"0","0",3,4,3,"0","0",0,14494,6.4,2,"1","0",0,16104,6.8
"458",4524783374,"1","0",14,10,9,"0","0",0,18595,7,8,"1","0",0,17052,7
"459",4465119134,"1","0",15,11,14,"0","0",0,19767,6.6,11,"0","0",0,17852,6.4
"460",4515577349,"1","0",4,3,7,"1","0",0,14970,6.8,1,"0","0",0,15565,6.8
"461",4465188797,"0","1",6,7,5,"0","0",0,15891,7,4,"0","0",0,17081,7
"462",4523720024,"1","1",5,1,3,"0","1",0,16472,6.8,2,"1","0",0,14652,6.8
"463",4512168503,"0","0",4,7,3,"1","1",0,15210,6.8,6,"0","0",0,17840,7.2
"464",4441802146,"1","0",8,8,9,"0","0",0,16096,6.6,9,"1","0",0,17423,6.8
"465",4525106974,"1","0",8,4,10,"0","0",0,16870,7.2,3,"0","1",0,15453,6.8
"466",4519124601,"0","1",4,4,3,"1","0",0,15842,7,6,"0","0",0,15771,7
"467",4469638547,"1","0",5,4,0,"0","0",0,15297,7,2,"1","0",0,15280,6.6
"468",4520617571,"0","1",8,7,8,"1","1",0,16412,7,5,"0","0",0,16261,7
"469",4520513993,"1","1",10,3,9,"1","0",0,19013,7.4,3,"0","1",0,14196,6.8
"470",4446190086,"0","0",4,9,5,"0","0",0,14842,6.6,11,"1","0",0,18242,7.2
"471",4479055235,"0","1",6,8,5,"0","0",0,16684,6.8,15,"1","0",0,17628,6.8
"472",4525053035,"0","0",4,8,6,"1","0",0,15235,6.6,6,"0","1",1,18074,7
"473",4460529664,"1","1",11,8,14,"1","0",0,18159,6.8,10,"0","0",0,17341,6.8
"474",4489494920,"0","0",2,9,4,"0","0",0,13916,6.2,8,"1","1",1,20202,7.6
"475",4524863981,"0","0",4,11,3,"0","0",0,15107,6.6,10,"1","0",0,18906,7.2
"476",4508452416,"1","0",8,2,4,"1","1",1,18597,7.2,2,"0","0",0,14169,6.6
"477",4518173580,"1","1",9,1,9,"0","0",0,18640,7.4,1,"1","0",0,14252,6.8
"478",4497643645,"0","0",4,8,5,"1","0",0,15483,6.6,11,"0","0",0,18528,7.2
"479",4496490767,"0","0",2,4,3,"0","0",0,15242,7,9,"0","1",0,16739,7.2
"480",4521137660,"0","0",3,4,5,"1","0",0,14945,6.4,3,"0","0",0,16641,7
"481",4522864178,"1","0",8,7,8,"0","0",0,17197,6.8,4,"0","1",0,16464,7
"482",4418117776,"1","1",9,10,11,"1","0",0,17292,6.8,10,"0","0",0,17898,7
"483",4487261308,"0","0",3,5,3,"0","0",0,14822,7,5,"0","1",0,17242,7
"484",4472053682,"0","0",3,8,2,"0","0",0,15027,6.6,11,"1","0",0,17064,6.6
"485",4523322393,"1","0",4,4,3,"0","0",0,15502,6.6,5,"1","0",0,14871,6.4
"486",4450801674,"0","0",7,7,6,"0","1",0,16931,7.2,9,"1","0",0,18501,7.6
"487",4518527027,"1","0",7,7,11,"1","0",0,16787,7.2,9,"0","0",0,17258,6.6
"488",4515771570,"1","0",3,4,4,"0","0",0,15022,7,5,"0","0",0,16233,6.8
"489",4503520980,"1","1",7,2,6,"0","1",0,17365,7.2,4,"1","0",0,14625,7
"490",4525008225,"1","0",6,4,7,"0","1",0,17658,7.2,6,"0","0",0,15711,6.8
"491",4522447446,"1","1",10,3,8,"0","0",0,19549,7.4,1,"0","0",0,14837,6.4
"492",4500531155,"0","1",5,4,6,"1","0",0,16516,7.2,3,"0","0",0,15401,7.2
"493",4524832772,"1","0",4,5,5,"0","0",0,15177,6.8,5,"0","0",0,16010,7
"494",4521575223,"1","0",11,7,9,"0","0",0,18520,7.2,7,"1","0",0,17956,6.8
"495",4502356627,"0","1",10,10,11,"0","1",0,18600,7.2,8,"0","0",1,19189,7
"496",4502093881,"1","1",9,4,8,"0","0",0,18439,7,8,"0","0",0,15419,6.6
"497",4469976070,"1","1",7,6,8,"1","0",0,15632,6.2,8,"0","1",0,16971,7
"498",4515929996,"0","1",10,4,17,"1","0",0,17161,7,3,"0","1",0,15674,6.6
"499",4522286152,"1","1",5,3,5,"1","1",0,15263,7,1,"0","0",0,14684,7
"500",4524966850,"1","1",9,6,8,"0","0",0,16396,6.6,4,"0","0",0,15421,6.6
"501",4491591979,"1","1",10,6,11,"1","0",0,17592,6.8,11,"0","0",0,16175,6.6
"502",4519588489,"1","1",6,4,9,"1","1",1,17802,7,3,"0","0",0,15034,6.8
"503",4520999253,"1","1",13,6,25,"0","0",0,20047,7.2,7,"1","0",0,16150,6.6
"504",4521050901,"0","0",2,9,4,"0","0",0,13795,6.6,11,"1","0",0,18426,7.4
"505",4516768081,"0","0",4,5,4,"0","0",0,15714,6.8,4,"1","1",0,15760,7.2
"506",4517685313,"0","0",2,7,2,"0","0",1,16418,7,9,"1","0",0,16676,7
"507",4502501913,"1","0",9,3,8,"1","0",0,18012,7.2,4,"0","0",0,15167,6.2
"508",4518047197,"0","0",3,10,3,"0","0",0,14558,6.4,11,"1","0",0,17735,7.2
"509",4511912141,"1","1",8,4,9,"1","0",0,17779,6.8,1,"0","0",0,14791,7
"510",4489550843,"1","1",6,3,5,"1","0",0,16931,7,4,"0","0",0,14488,6.4
"511",4524701312,"1","1",6,5,5,"1","1",0,16555,6.8,5,"0","0",0,16566,7.4
"512",4490153462,"1","0",5,6,8,"1","0",0,16891,6.8,12,"0","0",0,16605,6.8
"513",4502297992,"0","1",6,7,6,"1","1",0,16940,6.8,5,"0","0",0,16850,7
"514",4491389277,"1","0",7,6,5,"0","0",0,17242,7.2,9,"0","0",0,16839,6.8
"515",4522856174,"1","1",8,1,12,"0","0",0,17734,7.4,2,"0","0",0,14599,6.6
"516",4491480186,"0","0",10,8,11,"0","0",0,17982,7.2,8,"1","0",0,17610,7
"517",4518344857,"1","0",6,8,10,"1","0",0,16162,7,14,"0","0",0,17798,7.2
"518",4515426111,"1","1",12,1,11,"1","1",0,18574,7.2,1,"0","0",0,12988,6.4
"519",4511966451,"0","0",2,5,3,"0","0",0,15123,6.8,6,"1","0",0,17228,6.8
"520",4519227071,"1","0",6,8,4,"0","1",0,16075,7,8,"1","0",0,17449,7.2
"521",4493419240,"0","0",3,8,4,"0","0",0,14443,6.6,5,"0","1",0,16609,7
"522",4479961520,"1","0",5,4,4,"0","0",0,16656,7.2,6,"0","0",0,15726,7.2
"523",4524526472,"0","0",5,8,5,"1","0",0,15938,6.8,8,"0","0",0,16888,6.8
"524",4464951728,"1","1",1,2,2,"1","0",0,14116,6.8,2,"0","1",1,16537,6.8
"525",4482394402,"1","0",8,9,10,"0","0",0,17054,7,13,"1","0",0,17945,7
"526",4518002897,"1","0",4,5,2,"0","0",0,15306,7.2,7,"1","0",0,15517,7
"527",4477006616,"1","1",4,5,5,"0","0",0,16193,7,7,"1","1",0,16598,7.4
"528",4440191249,"1","1",10,7,8,"0","0",0,18126,7.2,4,"1","0",0,15765,6.2
"529",4500995168,"1","0",8,9,11,"1","0",0,17592,6.8,10,"0","0",0,17726,7
"530",4522793625,"1","1",7,4,16,"1","0",0,16282,6.4,9,"0","0",0,14220,6.4
"531",4474892602,"1","1",6,3,7,"0","1",0,17167,6.8,4,"1","0",0,15078,6.4
"532",4493006116,"0","0",7,16,6,"0","0",0,15679,6.4,22,"1","1",0,21056,7.2
"533",4524222412,"1","1",7,7,5,"1","0",0,16045,6.8,9,"0","1",0,16327,7
"534",4496972766,"0","0",6,7,8,"0","0",0,16564,7,4,"0","0",0,17007,7
"535",4520803035,"0","0",2,8,3,"0","0",0,14376,6.8,8,"0","0",0,17498,7
"536",4488885595,"0","0",2,5,1,"1","0",0,14128,6.6,4,"0","0",0,16553,7.2
"537",4487026164,"1","0",3,5,2,"0","0",0,14584,6.8,5,"1","0",0,15397,6.6
"538",4473156248,"1","0",9,8,8,"0","0",0,18457,7.2,5,"1","1",0,17079,6.8
"539",4518151873,"0","0",7,7,6,"0","0",0,18282,7,7,"1","0",0,16740,7
"540",4454844515,"0","0",7,11,10,"0","0",0,17130,7,16,"1","0",0,18683,7
"541",4524019093,"1","1",8,0,12,"1","0",0,17759,7.4,0,"0","0",0,13509,6.4
"542",4517744758,"1","1",8,3,7,"0","1",0,17194,7.2,3,"0","0",0,14422,6.6
"543",4472664560,"1","1",6,6,8,"1","0",0,16527,7,5,"0","0",0,17011,7.4
"544",4506715219,"1","1",7,4,12,"1","1",0,17915,7,6,"0","0",0,16805,7.2
"545",4525069847,"0","0",5,4,6,"0","1",1,17610,6.8,6,"1","0",0,16143,7
"546",4452361884,"1","1",12,10,20,"1","1",0,19453,6.8,17,"0","0",0,18358,6.8
"547",4440050075,"1","1",7,1,5,"1","0",1,18772,7.2,1,"0","0",0,13603,6.6
"548",4510518816,"0","0",1,3,3,"0","0",0,14626,6.6,4,"1","1",0,16173,7.2
"549",4496656923,"1","1",13,3,21,"0","0",0,20387,7,4,"1","0",0,14707,6.4
"550",4522525839,"0","1",6,6,6,"0","0",0,17256,7,7,"0","0",0,16433,7
"551",4511649703,"1","1",6,1,8,"1","1",0,16601,7,1,"0","0",0,14802,6.8
"552",4451402051,"0","0",1,3,1,"0","1",0,14672,6.8,3,"1","0",0,15429,6.6
"553",4467311315,"1","1",8,6,9,"1","0",0,17001,6.8,6,"0","0",0,16910,7
"554",4515311611,"0","0",8,11,6,"0","1",1,18213,6.8,16,"1","0",1,19751,7.2
"555",4524615195,"1","0",10,8,9,"1","1",0,19862,7.8,8,"0","0",0,17634,7.2
"556",4521321168,"0","1",9,1,10,"0","0",0,18179,7.2,0,"1","0",0,13310,6.4
"557",4491850412,"1","0",4,2,7,"0","0",0,15796,6.8,4,"0","0",0,15156,7
"558",4481745211,"1","0",6,9,7,"0","0",0,15377,6.6,6,"0","0",0,17248,7
"559",4472572307,"0","0",5,7,4,"0","0",0,14874,6.6,7,"1","0",0,17063,6.8
"560",4522459455,"0","1",7,9,8,"0","0",0,17780,6.6,10,"0","0",0,17306,7
"561",4513892324,"0","0",7,12,8,"0","0",0,16804,6.6,16,"0","0",0,17876,7
"562",4522503290,"0","1",7,13,9,"0","0",0,17372,6.8,17,"1","0",0,20189,7.2
"563",4502582060,"1","0",4,3,7,"1","0",0,15162,6.6,4,"0","0",0,15405,6.6
"564",4522240488,"0","0",3,3,7,"1","0",0,14742,6.6,5,"0","0",0,16259,7
"565",4448069997,"0","0",0,6,0,"0","0",0,13078,6.2,4,"1","0",0,16283,7.4
"566",4519920024,"0","0",2,5,4,"0","0",0,13886,6.6,1,"1","0",0,16706,7.4
"567",4524264644,"1","1",7,3,13,"1","0",0,16632,6.8,4,"0","0",0,14910,6.2
"568",4520641910,"1","1",6,2,5,"1","1",0,17215,7,2,"0","0",0,15237,7
"569",4505843833,"1","1",11,9,8,"0","0",0,17528,7,10,"0","0",0,17357,6.6
"570",4503939692,"0","0",5,3,9,"1","0",0,16555,7.2,3,"0","1",0,15896,7
"571",4521916214,"1","0",6,11,7,"1","0",0,15246,6.6,9,"0","1",0,18220,7.2
"572",4506788897,"0","0",3,9,3,"0","0",0,14033,6.2,10,"1","0",0,17111,7.4
"573",4521424727,"0","1",7,6,6,"0","0",0,16778,7,9,"1","0",0,15625,6.6
"574",4494894166,"1","1",11,5,8,"1","1",0,18960,7.4,3,"0","0",0,15082,6.8
"575",4518445145,"1","1",5,1,5,"1","1",0,17065,7,1,"0","0",0,14348,7
"576",4511985259,"1","1",9,7,8,"0","0",0,18283,7.4,5,"1","0",0,15245,6.4
